SPACE1-1 PEOPLE 1:Zone Thermal Comfort Clothing Value [clo](TimeStep),
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6360628048,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.7179,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.78251,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.8544,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7816,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.7725,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.7452,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6264695981,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
0.6815,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.9636,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
0.818,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
