Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE2-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE3-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE4-1 PEOPLE 1:People Occupant Count [](Hourly),SPACE5-1 PEOPLE 1:People Occupant Count [](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE1-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE1-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE1-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE2-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE2-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE2-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE3-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE3-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE3-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE4-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE4-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE4-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE5-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](Hourly),SPACE5-1 VAV REHEAT:Zone Air Terminal Minimum Air Flow Fraction [](Hourly),SPACE5-1 VAV REHEAT:Zone Air Terminal Outdoor Air Volume Flow Rate [m3/s](Hourly),SPACE1-1 ZONE COIL:Heating Coil Gas Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Gas Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Gas Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Gas Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Gas Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Gas Rate [W](Hourly),SUPPLY FAN 1:Fan Electric Power [W](Hourly),VAV SYS 1:Air System Outdoor Air Flow Fraction [](Hourly),MAIN COOLING COIL 1:Cooling Coil Electric Power [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Runtime Fraction [](Hourly),MAIN COOLING COIL 1:Cooling Coil Basin Heater Electric Power [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Basin Heater Electric Energy [J](Hourly),DX COOLING COIL SYSTEM 1:Coil System Compressor Speed Ratio [](Hourly),OUTSIDE AIR INLET NODE 1:System Node Standard Density Volume Flow Rate [m3/s](Hourly),OUTSIDE AIR INLET NODE 1:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE1-1 IN NODE:System Node Temperature [C](Hourly),SPACE1-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE1-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE2-1 IN NODE:System Node Temperature [C](Hourly),SPACE2-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE2-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE3-1 IN NODE:System Node Temperature [C](Hourly),SPACE3-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE3-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE4-1 IN NODE:System Node Temperature [C](Hourly),SPACE4-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE4-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),SPACE5-1 IN NODE:System Node Temperature [C](Hourly),SPACE5-1 IN NODE:System Node Standard Density Volume Flow Rate [m3/s](Hourly),SPACE5-1 IN NODE:System Node Current Density Volume Flow Rate [m3/s](Hourly),Cooling:Electricity [J](Monthly),Heating:Gas [J](Monthly),Fans:Electricity [J](Monthly),HeatingCoils:EnergyTransfer [J](Monthly),CoolingCoils:EnergyTransfer [J](Monthly),InteriorLights:Electricity [J](Monthly),InteriorEquipment:Electricity [J](Monthly),Cooling:Electricity [J](RunPeriod),Heating:Gas [J](RunPeriod),Fans:Electricity [J](RunPeriod),HeatingCoils:EnergyTransfer [J](RunPeriod),CoolingCoils:EnergyTransfer [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod) 
 02/01  01:00:00,-7.875,0.0,0.0,0.0,0.0,0.0,1191.0140206914966,0.0,16.72419745673495,633.4214329983815,0.0,16.361722985521135,301.09963697098126,0.0,16.899279454618939,637.7002457788444,0.0,16.4646140066112,312.71538169793168,0.0,16.96280426323471,0.0,332.94267701378569,18.080881724478127,1.0,0.1,0.0018861091775592572,1.0,0.1,0.001677169468639774,1.0,0.1,0.0020845513292988046,1.0,0.1,0.0019416433548759447,1.0,0.1,0.0020295026696262226,0.0,0.0,0.0,0.0,0.0,0.0,2057.642387577576,0.004002954275777199,0.0,0.0,0.0,0.0,0.0,0.009618976000000002,0.00861823468561871,17.516689384183107,0.4711792959945956,0.4641554661524782,17.516689384183107,0.4189829193874918,0.4127371765088296,17.516689384183107,0.5207532201686405,0.5129903960392857,17.516689384183107,0.48505259393675245,0.4778219560177033,17.516689384183107,0.5070012120566082,0.4994433879469644 
 02/01  02:00:00,-10.25,0.0,0.0,0.0,0.0,0.0,1215.3435361511074,0.0,16.08596783352392,702.5600569546418,0.0,15.736286773719119,340.94452423368377,0.0,16.318252013260027,707.1944475721348,0.0,15.850601711038046,355.87889418976058,0.0,16.38703274259056,0.0,310.61690740221868,17.54381171834875,1.0,0.1,0.0018861091775592572,1.0,0.1,0.001677169468639774,1.0,0.1,0.0020845513292988046,1.0,0.1,0.0019416433548759447,1.0,0.1,0.0020295026696262226,0.0,0.0,0.0,0.0,0.0,511.8012351810439,2057.642387577576,0.004002954275777199,0.0,0.0,0.0,0.0,0.0,0.009618976000000002,0.008549364548813808,17.017411766067139,0.4711792959945956,0.4638637213582406,17.017411766067139,0.4189829193874918,0.4124777506668096,17.017411766067139,0.5207532201686405,0.5126679560629153,17.017411766067139,0.48505259393675245,0.4775216211549122,17.017411766067139,0.5070012120566082,0.49912946293891105 
 02/01  03:00:00,-12.187499999999999,0.0,0.0,0.0,0.0,0.0,1599.6673206243577,0.0,15.603282657574134,881.3723358650846,0.0,15.392715139958561,453.199629635498,0.0,16.070592837467996,895.6541953257474,0.0,15.522161659427673,474.22481609753006,0.0,16.15994628638881,0.0,166.49821511953133,17.282193749625486,1.0,0.1,0.0018861091775592572,1.0,0.1,0.001677169468639774,1.0,0.1,0.0020845513292988046,1.0,0.1,0.0019416433548759447,1.0,0.1,0.0020295026696262226,0.0,0.0,0.0,0.0,0.0,2343.594939970374,2057.642387577576,0.004002954275777199,0.0,0.0,0.0,0.0,0.0,0.009618976000000002,0.008485076843759852,17.000012348288587,0.4711792959945956,0.4638076332730214,17.000012348288587,0.4189829193874918,0.4124278759166078,17.000012348288587,0.5207532201686405,0.5126059668133043,17.000012348288587,0.48505259393675245,0.47746388162464045,17.000012348288587,0.5070012120566082,0.4990691106962939 
 02/01  04:00:00,-14.2125,0.0,0.0,0.0,0.0,0.0,2016.7726137740228,0.0,15.258979873210118,1008.9991390959385,0.0,15.159860978788086,527.058456351896,0.0,15.919055712724923,1028.5678023219216,0.0,15.30274870374251,550.4936025902398,0.0,16.02477822670406,0.0,80.20230002899007,17.135945525079046,1.0,0.1,0.0018861091775592572,1.0,0.1,0.001677169468639774,1.0,0.1,0.0020845513292988046,1.0,0.1,0.0019416433548759447,1.0,0.1,0.0020295026696262226,0.0,0.0,0.0,0.0,0.0,3653.5534443860442,2057.642387577576,0.004002954275777199,0.0,0.0,0.0,0.0,0.0,0.009618976000000002,0.008417914024701472,17.000010972641925,0.4711792959945956,0.4637824084524713,17.000010972641925,0.4189829193874918,0.4124054454553271,17.000010972641925,0.5207532201686405,0.5125780880277946,17.000010972641925,0.48505259393675245,0.4774379140901087,17.000010972641925,0.5070012120566082,0.4990419681314539 
 02/01  05:00:00,-15.0,0.0,0.0,0.0,0.0,0.0,2402.5219092836014,0.0,15.005097484218905,1073.7313593349227,0.0,15.041711790683476,564.1517363601392,0.0,15.842918786247733,1095.0541568594572,0.0,15.192949364084813,587.7898587727987,0.0,15.958649461173384,0.0,41.752257049282437,17.070777712662914,1.0,0.1,0.0018861091775592572,1.0,0.1,0.001677169468639774,1.0,0.1,0.0020845513292988046,1.0,0.1,0.0019416433548759447,1.0,0.1,0.0020295026696262226,0.0,0.0,0.0,0.0,0.0,4634.517213313141,2057.642387577576,0.004002954275777199,0.0,0.0,0.0,0.0,0.0,0.009618976000000002,0.008391090508950126,17.000008772994165,0.4711792959945956,0.46376097032202426,17.000008772994165,0.4189829193874918,0.41238638220157788,17.000008772994165,0.5207532201686405,0.5125543943392994,17.000008772994165,0.48505259393675245,0.47741584474013745,17.000008772994165,0.5070012120566082,0.49901890014393138 
 02/01  06:00:00,-15.625,0.0,0.0,0.0,0.0,0.0,2733.5270522985156,0.0,14.851338034845155,1101.66217175349,0.0,14.990708575104638,583.1617806455429,0.0,15.803883502953122,1124.579067238234,0.0,15.144167529984589,606.975504201801,0.0,15.924617464822607,0.0,29.05677514789295,17.049256693430054,1.0,0.1,0.0018861091775592572,1.0,0.1,0.001677169468639774,1.0,0.1,0.0020845513292988046,1.0,0.1,0.0019416433548759447,1.0,0.1,0.0020295026696262226,0.0,0.0,0.0,0.0,0.0,5244.350924303303,2057.642387577576,0.004002954275777199,0.0,0.0,0.0,0.0,0.0,0.009618976000000002,0.008364350907953816,17.000005262811365,0.4711792959945956,0.46345117437847457,17.000005262811365,0.4189829193874918,0.41211090488339716,17.000005262811365,0.5207532201686405,0.5122120040081236,17.000005262811365,0.48505259393675245,0.4770969272340262,17.000005262811365,0.5070012120566082,0.4986855516283978 
 02/01  07:00:00,-15.375,0.0,0.0,0.0,0.0,0.0,1991.1592315001503,0.0,14.239216313398995,748.6542393329867,0.0,14.442009289679998,264.81449257855737,0.0,14.900481717856412,706.6531892099711,0.0,14.518459493421436,258.4361084525299,0.0,14.951043281395414,22.933116229726467,2.5122295241963,16.962112858098498,0.5341502029610625,0.1,0.05037328,0.2588811733808491,0.1,0.02170938,0.47023874453104938,0.1,0.049011839999999997,0.22361861611178386,0.1,0.02170938,0.9135727820163316,0.1,0.09270492,0.0,0.0,0.0,0.0,0.0,13979.641561876822,527.7882308835074,0.20014771378885999,0.0,0.0,0.0,0.0,0.0,0.23550880000000003,0.2049173798166849,17.00004012691094,0.2516805165865638,0.24720874371850866,17.00004012691094,0.1084667897975676,0.10653958917719307,17.00004012691094,0.2448783404626026,0.24052742632071109,17.00004012691094,0.1084667897975676,0.10653958917719309,17.00004012691094,0.4631825077842076,0.45495284027017587 
 02/01  08:00:00,-15.0,0.0,0.0,0.0,0.0,0.0,3966.3836984920576,0.0,14.884229358778019,3734.553402745064,0.0,17.722685129850445,1502.1548872531146,0.0,18.02859917843039,3612.3082672480364,0.0,17.734849977020866,1678.238805904576,0.0,18.039703254898059,1663.086833452497,0.0,18.115701277203557,0.5341502029610625,0.1,0.05037328,0.2588811733808491,0.1,0.02170938,0.47023874453104938,0.1,0.049011839999999997,0.22361861611178386,0.1,0.02170938,0.9135727820163316,0.1,0.09270492,4930.347827849811,2038.8735101100717,4774.749499895845,2260.6577566073734,2828.0562627267004,13289.933261421373,527.7882308835074,0.20014771378885996,0.0,0.0,0.0,0.0,0.0,0.23550880000000003,0.20509422393326649,30.49694692003156,0.2516805165865638,0.25832199290374827,29.950934028994828,0.1084667897975676,0.11112887777975736,30.43407590821822,0.24487834046260258,0.25128827665819655,31.359707221127647,0.1084667897975676,0.11164539010200536,21.20672740490273,0.4631825077842076,0.46085996675307897 
 02/01  09:00:00,-14.375,11.0,5.0,11.0,5.0,20.0,7292.78745861039,0.0,17.77460012213929,1951.9863718257297,0.0,20.495343385072674,81.99286765233842,789.9802276975813,21.308747256236896,1748.9842159992322,0.0,20.455766422735687,820.7148024159329,0.0,20.587549114050327,179.85938230640068,496.1983373978991,20.64798510790567,1.0,0.1,0.09430545887796285,0.5403077130511687,0.1,0.045309379999999999,0.9683795124771639,0.1,0.10093184,0.46671166345989337,0.1,0.04530938000000001,1.0,0.1,0.10147513348131111,4828.40811737297,530.5221169748334,4713.726436110841,2203.7662699742364,2288.159574472864,14812.312171765887,1367.6024885134643,0.20014771378885996,0.0,0.0,0.0,0.0,0.0,0.38733119235927396,0.33783995189531088,24.063403686186036,0.4711792959945956,0.4727058423216356,18.615358608832318,0.22637970298175787,0.22295041644420428,23.44292166502654,0.5042867494678212,0.5048643296822383,23.710029171013255,0.2263797029817579,0.22684311527784779,20.110838287888929,0.5070012120566082,0.5018797356357847 
 02/01  10:00:00,-12.75,11.0,5.0,11.0,5.0,20.0,6098.609011674158,0.0,19.429981866349196,106.38622514560234,241.81428187901066,21.099993953164487,0.0,2013.0982276590646,23.58182714512072,85.60088718299737,183.9749255564741,21.09956396025597,36.300436543324398,89.16610672238153,21.100189805088229,0.0,2618.304093001191,21.447577208483805,1.0,0.1,0.09430545887796285,0.6248703939264104,0.1,0.052400677327514199,0.9683795124771639,0.1,0.10093184,0.46671166345989337,0.1,0.04530938000000001,1.0,0.1,0.10147513348131111,2632.6447397317174,0.0,2875.4962177573107,1280.170602539235,0.0,10031.868122056863,1415.8251087503077,0.20014771378885996,0.0,0.0,0.0,0.0,0.0,0.39442248968678819,0.34610504681317658,20.8525403459285,0.4711792959945956,0.4674961122015814,17.00197274922573,0.2618100218860995,0.2563630599625118,20.93161231310431,0.5042867494678212,0.5004793494133146,20.899129523574744,0.2263797029817579,0.22464570438745247,17.00197274922573,0.5070012120566082,0.49644974546733047 
